지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22102,2016-03,3.3,1024.4,55,5.3,6.9,0.9,0.6,0.9,1.5,4.2,5.3
22102,2016-03,1.3,1022.3,69,6.7,7.3,0.3,0.2,0.3,0.5,5.8,16
22102,2016-03,0,1019.8,73,8.7,7.9,0.3,0.2,0.3,0.4,8,16
22102,2016-03,0,1011.3,91,7.3,7.2,0.6,0.4,0.6,1,3.5,7.1
22102,2016-03,0,1016.6,88,6,7,1.2,0.8,1.1,1.7,4.2,5.8
22102,2016-03,0,1021.9,83,5.9,7.2,1.1,0.8,1,1.6,4.8,5.3
22102,2016-03,0,1023.9,83,5.9,7.3,0.9,0.6,0.8,1.3,4.6,5.3
22102,2016-03,1.8,1020.9,83,7.2,7.2,0.5,0.3,0.4,0.6,3.4,4.6
22102,2016-03,7.7,1021,72,6.1,7.4,2.2,1.4,3.3,5.3,4.8,8
22102,2016-03,9.1,1025.1,61,5.4,7.5,3.4,2.1,3,5.9,6.8,8
22102,2016-03,5,1025.4,64,5.8,7.6,1.5,1,1.5,2.5,5.2,6.4
22102,2016-03,5.2,1023.1,62,5.7,7.7,1.3,0.9,1.1,1.7,4.7,5.8
22102,2016-03,1.8,1022,66,6.9,8.1,0.7,0.5,0.6,0.9,4.4,5.3
22102,2016-03,3.2,1022.4,82,7.8,8.2,0.5,0.3,0.4,0.7,4.4,5.3
22102,2016-03,6.1,1020.1,84,8.8,7.9,1.4,0.9,1.4,2.2,5,7.1
22102,2016-03,1.5,1019.9,94,6.7,8.4,0.9,0.6,1.1,1.5,5.1,6.4
22102,2016-03,1,1016.5,88,8.4,9.1,0.5,0.3,0.4,0.7,4.5,5.8
22102,2016-04,1.2,1016.3,94,6.4,9.2,0.3,0.2,0.4,0.5,4.2,7.1
22102,2016-04,3.1,1018.5,90,9.5,9.2,0.4,,0.3,0.5,3.5,5.8
22102,2016-04,4.9,1016,88,8.7,8.8,0.8,0.6,1.2,1.7,3.8,4.9
22102,2016-04,5.1,1014.3,79,7.5,8.8,1.4,0.9,1.3,2.3,4.8,5.3
22102,2016-04,2.1,1017.7,76,8.2,9.1,0.5,0.3,0.6,0.9,4.9,16
22102,2016-04,4.5,1014.1,74,9.7,8.9,0.4,0.3,0.6,1.1,4.4,16
22102,2016-04,4.2,1009.3,90,8.3,8.9,0.9,0.6,0.9,1.6,5.2,7.1
22102,2016-04,2.1,1017.1,94,6.7,9.2,0.7,0.5,0.7,1.1,6.5,8
22102,2016-04,2.1,1015,92,7.6,9.5,0.5,0.3,0.4,0.7,5.1,7.1
22102,2016-04,2.5,1013.8,87,9.2,10.2,0.4,0.2,0.5,0.8,5.2,16
22102,2016-04,4.1,1018.8,78,9.5,10.5,0.9,0.6,0.9,1.3,4.5,5.8
22102,2016-04,5.9,1014.6,74,11.3,10.7,0.9,0.6,0.8,1.3,4.5,5.3
22102,2016-04,3.6,1007,94,10.7,11,0.6,0.4,0.5,0.9,4.3,6.4
22102,2016-04,4.1,1013.6,94,8.2,11,0.6,0.4,0.6,1,3.7,7.1
22102,2016-04,3.3,1018.8,84,10.3,11.7,0.7,0.4,0.7,1.3,3.6,4.3
22102,2016-04,8.8,1005.8,81,14,11.2,1.8,1,2.5,4.8,4.5,8
22102,2016-04,8.2,1011.4,82,9.2,11.2,4.4,2.8,4.2,6.7,7.9,9.1
22102,2016-04,4.8,1017.6,78,9.9,11.6,1.6,1,1.7,2.8,5.5,7.1
22102,2016-04,2.6,1023.6,79,10.5,11.7,1,0.6,1,1.7,5.3,6.4
22102,2016-04,4.9,1017.8,77,13.3,11.7,0.7,0.4,0.6,1,3.9,4.9
22102,2016-04,6.1,1005.9,93,10.6,11.8,1.3,0.8,1.1,2,6.4,7.1
22102,2016-04,4.2,1011,94,9.7,11.9,0.9,0.6,0.7,1.2,6.5,8
22102,2016-04,4,1013.3,84,11.6,12.1,0.8,0.5,0.7,1,5.5,7.1
22102,2016-04,4.1,1015.5,70,11.6,12.4,0.6,0.4,0.5,0.9,3.1,5.8
22102,2016-04,2.4,1017.6,81,12.4,12.7,0.4,0.2,0.3,0.6,4.2,7.1
22102,2016-04,2.2,1014.6,82,12.5,13.2,0.4,0.2,0.3,0.6,3.3,9.1
22102,2016-04,5.5,1006.5,93,11.9,12.6,0.9,0.5,0.8,1.4,3,5.8
22102,2016-04,5,1008.8,86,12,12.7,0.8,0.5,0.9,1.4,3.3,4.6
22102,2016-04,3.1,1013.8,79,11.6,13.2,1.1,0.6,0.9,1.6,4.6,5.8
22102,2016-04,5.9,1013.6,76,13,13.3,0.9,0.5,0.8,1.4,4.1,5.3
22102,2016-05,7.3,1014.2,80,14.7,13.3,1.2,0.8,0.9,1.5,4.7,5.3
22102,2016-05,8.3,1010.6,87,16,13.3,1.5,1,2.1,3.2,5.1,7.1
22102,2016-05,9.4,1000.6,86,13.8,13.3,3.4,2.1,3.1,4.9,7.1,9.1
22102,2016-05,6,1009.8,76,13.6,13.4,3,1.8,2.3,3.9,7.2,9.1
22102,2016-05,5,1013.6,79,14.3,13.3,1.2,0.8,1.4,2.4,5.3,7.1
22102,2016-05,4.4,1008.3,92,13.3,13.5,1.4,0.9,1.3,2,6.7,9.1
22102,2016-05,5.3,1015.8,77,11.9,13.6,1.2,0.7,1.1,1.7,5,8
22102,2016-05,3,1015.8,81,12.9,13.8,0.7,0.4,0.6,1.1,4.1,7.1
22102,2016-05,1.9,1011.5,82,13,14.1,0.4,0.2,0.3,0.5,3.8,6.4
22102,2016-05,8.5,1006.2,90,12.2,13.5,2.1,1.3,2.1,3.8,4.5,6.4
22102,2016-05,3.7,1010.4,87,13.4,13.7,1,0.6,1,1.7,4.3,5.8
22102,2016-05,4.6,1014.1,87,14.3,14.1,0.6,0.3,0.5,0.7,4.6,8
22102,2016-05,5.2,1020.6,83,13.2,14.3,1.3,0.8,1.3,2,4.6,5.8
22102,2016-05,4.3,1021.1,80,15.2,14.5,1,0.6,0.9,1.6,4.5,5.8
22102,2016-05,7.6,1011.4,90,14.9,14.6,1.2,0.7,1.7,2.5,3.9,5.3
22102,2016-05,6.3,1013.1,82,13.3,14.7,1.8,1.1,1.9,3.1,5.4,6.4
22102,2016-05,2.2,1016.6,78,15.7,15.8,0.7,0.4,0.6,1,4.4,5.3
22102,2016-05,2,1018,86,16,15.5,0.5,0.3,0.4,0.7,4.3,5.8
22102,2016-05,1.4,1017.7,79,16.6,16.2,0.3,0.2,0.2,0.4,5.6,9.1
22102,2016-05,2.5,1017.3,80,16.1,15.3,0.4,0.2,0.4,0.8,5,9.1
22102,2016-05,1.4,1017.4,79,17.5,15.8,0.4,0.2,0.3,0.5,5.8,8
22102,2016-05,1.8,1015.9,82,16.4,15.2,0.5,0.3,0.3,0.6,6.1,8
22102,2016-05,3.4,1012.8,81,16.6,15.1,0.5,0.3,0.4,0.7,4.9,7.1
22102,2016-05,3,1008.7,92,15.3,14.6,0.6,0.4,0.5,0.8,4.4,7.1
22102,2016-05,2.1,1010.8,89,15.3,15.4,0.5,0.3,0.3,0.6,5.5,8
22102,2016-05,1.3,1011,88,16.3,15.4,0.4,,0.3,0.5,5.4,8
22102,2016-05,1.8,1011.8,93,16.1,15.4,0.4,0.2,0.3,0.5,5.4,8
22102,2016-05,1.5,1009.2,88,16.2,15.4,0.4,0.2,0.3,0.5,5.8,7.1
22102,2016-05,2.8,1006.2,89,16.4,15.7,0.6,0.3,0.6,0.9,4.1,9.1
22102,2016-05,2.8,1008.6,90,17,16.4,0.8,0.5,0.7,1.2,4.5,7.1
22102,2016-05,1.6,1008.8,90,16.8,16.9,0.5,0.3,0.4,0.6,6.6,8
22102,2016-06,1.8,1007.5,93,17,16.1,0.5,0.3,0.4,0.7,5,7.1
22102,2016-06,2,1011.4,92,16.2,15.8,0.6,0.3,0.4,0.7,4.6,8
22102,2016-06,1.5,1011.1,85,17.3,16,0.5,0.3,0.5,0.7,7,9.1
22102,2016-06,3.9,1008.3,89,16.3,15.1,0.5,0.3,0.6,1,6.1,8
22102,2016-06,2.3,1010.8,90,16.2,15.5,0.9,0.5,0.7,1.2,4.9,8
22102,2016-06,1.8,1012.5,92,16.2,14.9,0.6,0.4,0.5,0.9,5.4,8
22102,2016-06,1.7,1011.3,92,16.3,15.2,0.4,0.2,0.3,0.5,4.5,7.1
22102,2016-06,1.8,1010.5,94,16.3,15.5,0.3,0.2,0.2,0.4,3.5,5.8
22102,2016-06,1.9,1011.6,94,16.4,15.8,0.4,0.2,0.3,0.5,3.1,5.8
22102,2016-06,3,1012.2,87,18.2,16.1,0.3,0.2,0.2,0.6,3.4,6.4
22102,2016-06,4,1010.1,90,18.5,16.2,0.4,0.2,0.3,0.6,3.6,7.1
22102,2016-06,1.7,1006.1,96,18.3,16.7,0.3,,0.2,0.4,5.1,7.1
22102,2016-06,1.8,1003.3,91,18.4,17.5,0.8,0.5,0.7,1,7.7,9.1
22102,2016-06,3,1003.7,89,18.2,17.8,1,0.6,0.7,1.2,8.2,10.7
22102,2016-06,6,1001.4,91,18.4,17.3,1.5,0.9,1.3,2.1,6.8,8
22102,2016-06,2.4,1002.3,92,17.8,17.4,1.2,0.7,1.1,1.6,6.1,8
22102,2016-06,3.8,1009.3,92,18,17.5,1.1,0.7,0.8,1.6,6.2,8
22102,2016-06,4.2,1011.3,90,18.9,17.3,0.8,0.5,0.6,1.1,6.9,8
22102,2016-06,1.6,1008.8,94,18.8,17.8,0.8,0.5,0.6,1.2,5.7,7.1
22102,2016-06,3.6,1005.9,96,19.1,17,0.7,0.5,0.9,1.4,5.9,7.1
22102,2016-06,1.6,1007.4,93,19.2,17.6,0.9,0.5,0.8,1.5,5.9,7.1
22102,2016-06,3.1,1004.5,95,19.1,17,0.8,0.5,0.6,1.2,6.4,7.1
22102,2016-06,1.4,1006.3,92,19.2,17.8,0.9,0.5,0.8,1.3,6.1,7.1
22102,2016-06,5.1,1000.7,94,19.1,17.1,1.1,0.7,1,1.5,5.4,7.1
22102,2016-06,4.6,1006.9,87,18.9,17.3,1.7,1.1,1.3,2.3,5.8,8
22102,2016-06,2.8,1010.7,92,18.6,17.9,1.3,0.8,1.3,2,5.1,5.8
22102,2016-06,2.1,1010.4,92,17.8,17.7,0.5,0.3,0.4,0.8,4.7,6.4
22102,2016-06,1.3,1011.1,87,18.6,17.7,0.5,0.3,0.4,0.7,5,7.1
22102,2016-06,4.8,1010.7,92,19.1,17.6,0.7,0.4,0.6,1,5.6,6.4
22102,2016-06,5.4,1010.7,94,19.5,17.7,0.9,0.6,0.7,1.3,6,7.1
22102,2016-07,7.9,1005.5,95,20.1,17.6,1.4,0.9,1.1,1.9,5.4,6.4
22102,2016-07,3.9,1006.2,96,19.1,17.6,1.7,1.1,1.5,2.4,7,8
22102,2016-07,3.2,1009,96,18.7,17.5,1,0.6,1.1,1.8,6.6,8
22102,2016-07,6.4,1008.2,96,20,17.6,0.9,0.6,0.8,1.2,6,7.1
22102,2016-07,7.8,1011.1,96,20.6,17.5,1.4,0.9,1.1,1.8,6.2,7.1
22102,2016-07,3.7,1014.4,97,19.3,17.7,1,0.6,0.9,1.3,5.7,6.4
22102,2016-07,1.9,1014.4,96,20,18.2,0.6,0.4,0.5,0.9,5.4,7.1
22102,2016-07,2.4,1009.8,96,19.9,18.3,0.6,0.4,0.5,1,8.3,12.8
22102,2016-07,1.6,1006.9,94,20.4,19.2,1.1,0.7,1,1.6,9.6,10.7
22102,2016-07,1.1,1005.2,96,20,18.5,0.9,0.5,0.7,1.4,7.8,9.1
22102,2016-07,1.2,1004.6,95,19.8,18.7,0.9,0.6,0.8,1.2,8.4,10.7
22102,2016-07,3.5,1002.4,93,20.2,18.3,1.5,0.9,1.3,2.2,8.4,9.1
22102,2016-07,1.5,1002.1,95,20.6,19.1,2,1.2,1.6,2.8,8.2,9.1
22102,2016-07,2.3,1002.9,94,21.1,19.8,2,1.2,1.5,2.4,8,9.1
22102,2016-07,3.9,1002.9,83,21.3,19.6,1.5,1,1.1,1.8,7.2,8
22102,2016-07,5.9,1001.1,90,21,19.2,1.8,1.1,1.6,2.5,6.2,8
22102,2016-07,1.6,1008.5,91,21.2,20.3,1.8,1.1,1.6,3,5.7,8
22102,2016-07,2.1,1010.4,94,20.3,19.9,0.8,0.5,0.8,1.2,6.2,8
22102,2016-07,2.2,1010.5,86,22,20.3,0.6,0.4,0.5,0.8,5.8,7.1
22102,2016-07,5,1010.8,79,23.2,20.8,0.9,0.5,0.8,1.3,5,5.8
22102,2016-07,6.5,1010.1,80,23.5,20.1,1.4,0.9,1.1,2,6.3,8
22102,2016-07,6,1009.3,83,23.9,22.2,1.3,0.8,1,1.8,6.5,8
22102,2016-07,6,1009,87,24,23.7,1.2,0.7,1,1.9,5.5,7.1
22102,2016-07,4.7,1010.5,91,24.6,24.4,0.8,0.5,0.6,1,5.1,5.8
22102,2016-07,3.5,1011,94,24.6,24.6,0.6,0.4,0.5,0.8,5,5.8
22102,2016-07,4.1,1007.9,93,25,25.4,0.7,0.4,0.5,0.8,4.6,5.3
22102,2016-07,6.3,1005.5,94,25.7,25,1.2,0.8,1.1,1.8,5.2,6.4
22102,2016-07,3.6,1006.8,95,25.1,24.6,1.1,0.7,1,1.7,5.6,6.4
22102,2016-07,4.1,1009.1,94,25.4,24.1,0.8,0.5,0.6,1.1,5.1,5.8
22102,2016-07,2.6,1011.2,95,25,24.3,0.7,0.4,0.6,1,4.8,5.8
22102,2016-07,1.5,1011.7,91,25.7,24.4,0.4,0.3,0.4,0.6,4.5,5.3
22102,2016-08,1.5,1010.6,94,24.7,23.1,0.4,0.2,0.3,0.5,4.7,7.1
22102,2016-08,1.3,1008.8,96,23.3,22.6,0.5,0.3,0.6,0.9,8.4,10.7
22102,2016-08,1.7,1009,91,23.9,22,1,0.6,0.9,1.3,9.1,10.7
22102,2016-08,2.5,1009.2,93,23.6,21.8,0.7,0.4,0.6,0.9,8.1,9.1
22102,2016-08,1.6,1009.9,90,24,21.7,0.5,0.3,0.4,0.7,6.7,8
22102,2016-08,1.4,1008.5,90,24,21.5,0.4,0.2,0.3,0.5,5.5,8
22102,2016-08,1.3,1007.5,92,24,22.2,0.4,0.2,0.3,0.5,3.9,5.8
22102,2016-08,1.7,1007.6,93,23.8,21.6,0.4,0.3,0.3,0.6,5.3,7.1
22102,2016-08,1.6,1008.3,91,24.1,21.8,0.6,,0.4,0.7,4.8,7.1
22102,2016-08,1.5,1010.1,94,24.6,22.5,0.6,0.3,0.4,0.7,5.9,7.1
22102,2016-08,1.9,1010.1,93,24.5,23.3,0.5,0.3,0.4,0.7,6.2,9.1
22102,2016-08,2,1008.3,95,25,23.9,0.6,0.4,0.4,0.7,7.1,9.1
22102,2016-08,0.8,1006.9,93,26,25.5,0.5,0.3,0.4,0.7,6.4,8
22102,2016-08,1.5,1005.5,91,26.6,26.2,0.6,0.3,0.4,0.8,7.5,9.1
22102,2016-08,2,1003,90,26.8,25.7,0.7,0.4,0.6,1.1,5.7,8
22102,2016-08,2.1,1002.4,88,25.6,23.8,1.2,0.8,1.1,1.7,5,6.4
22102,2016-08,1,1003.9,90,24.3,23.1,1,0.6,0.9,1.7,4.6,5.8
22102,2016-08,1.3,1005.4,87,24.4,22.6,0.5,0.3,0.5,0.8,5.5,8
22102,2016-08,2,1006.3,87,24.9,22.2,0.4,0.2,0.3,0.5,7.4,10.7
22102,2016-08,1.9,1006,92,24,21.8,0.4,0.2,0.3,0.5,8.2,10.7
22102,2016-08,1.5,1006,93,23.9,21.9,0.4,0.2,0.3,0.5,5.9,10.7
22102,2016-08,1.6,1006.7,95,23.4,21.1,0.7,0.4,0.6,0.9,4,4.9
22102,2016-08,1.1,1006.5,92,23.1,21.4,1.3,0.8,1.1,2.4,4.8,6.4
22102,2016-08,1.5,1006.6,92,23.1,21,0.7,0.4,0.5,0.9,4.7,5.3
22102,2016-08,1.5,1006,90,23.5,21.4,0.4,0.2,0.3,0.5,4.3,8
22102,2016-08,2.3,1006.8,94,22.4,21.2,1.7,,1.7,3.2,6.4,9.1
22102,2016-08,3.4,1007.3,89,21,21.3,1.2,0.7,1.4,2.2,6.4,8
22102,2016-08,6.8,1003.7,80,21.3,21.2,1.6,1,1.7,2.7,4.6,5.8
22102,2016-08,6.4,1003.5,77,21.8,20.9,2.1,1.3,1.8,3.1,5.8,6.4
22102,2016-08,8.3,998.2,75,22.5,21.2,4,2.5,3.7,6.3,7.9,10.7
22102,2016-08,7.2,997.5,79,22.8,21.2,4.7,2.9,4.1,6.9,9,10.7
22102,2016-09,7.3,1001.8,88,23.7,22.4,2.6,1.6,2.5,4.1,7.4,8
22102,2016-09,4.6,1005.2,85,22.6,22.7,1.4,0.9,1.2,2.4,6,7.1
22102,2016-09,1.9,1008.3,91,22.3,22.4,0.7,0.4,0.6,1.1,5.8,7.1
22102,2016-09,2.9,1010.5,93,22.1,21.6,0.5,0.3,0.5,0.8,5.3,8
22102,2016-09,2.3,1010.7,93,22.1,21.5,0.6,0.3,0.4,0.7,4.6,8
22102,2016-09,1.2,1009.7,96,20.9,21,0.4,0.2,0.3,0.5,5.3,8
22102,2016-09,2,1006.9,95,21.2,20.8,0.4,0.3,0.5,0.8,5.9,10.7
22102,2016-09,2.4,1007.6,91,21.9,21.2,0.7,0.4,0.6,1,6.3,9.1
22102,2016-09,2.6,1010.7,89,22,21.5,1.1,0.7,0.9,1.6,5,8
22102,2016-09,1.5,1012.2,88,22.1,21.9,0.5,0.3,0.5,0.9,6.2,8
22102,2016-09,1.1,1014.5,90,22.3,22.2,0.3,0.2,0.3,0.5,5,7.1
22102,2016-09,2,1016.2,87,22.7,22.7,0.3,,0.2,0.4,4.1,5.3
22102,2016-09,1.9,1017.9,91,22.6,22.6,0.4,,0.3,0.5,4.2,10.7
22102,2016-09,1.3,1018.1,91,22.2,22,0.4,0.3,0.4,0.7,10.8,12.8
22102,2016-09,1.9,1016.7,90,21.9,21,1,0.6,1.2,1.9,11.3,12.8
22102,2016-09,3.9,1014.1,90,20.6,20.3,1.1,0.7,1,1.7,9.1,10.7
22102,2016-09,5.9,1006.3,95,20.6,19.4,1.7,1.1,1.4,2.3,6.5,8
22102,2016-09,4.2,1008.8,96,19.6,18.7,2.1,1.3,1.9,2.6,8.2,12.8
22102,2016-09,4.6,1010.1,87,19.9,18.9,1.8,1.1,1.4,2.2,7.9,12.8
22102,2016-09,5.2,1015,75,19.6,19.1,2,1.2,1.7,2.9,6.1,7.1
22102,2016-09,2.3,1019.8,77,19.8,19.4,0.8,0.5,0.7,1.2,4.8,5.8
22102,2016-09,1.9,1018.2,83,20,19.6,0.4,0.2,0.3,0.5,5.7,9.1
22102,2016-09,2.1,1017.3,84,19.7,19.7,0.3,,0.2,0.5,5.5,9.1
22102,2016-09,1.5,1016.3,86,20.4,20.2,0.3,0.2,0.3,0.5,4,6.4
22102,2016-09,1.7,1016.3,90,20.7,20.4,0.3,0.2,0.3,0.5,3.7,5.3
22102,2016-09,1.7,1015.3,89,21.7,20.7,0.4,0.2,0.3,0.6,3.9,12.8
22102,2016-09,3.5,1014.9,91,22.3,21.1,0.7,0.4,0.6,1.2,9.8,12.8
22102,2016-09,7.1,1014.6,86,20.4,20.3,2.2,1.3,2.5,4.2,9.8,12.8
22102,2016-09,3.6,1015.3,88,20.4,20.1,2.5,1.6,2,3.4,8.3,10.7
22102,2016-09,4.9,1014.8,89,19.1,20.3,1.2,0.7,1.1,2.2,7.7,9.1
22102,2016-10,3.6,1016.9,92,20.1,20.3,0.7,0.4,0.5,1,8,9.1
22102,2016-10,6,1012.9,92,22.1,20.8,0.8,0.5,0.7,1.1,5.4,8
22102,2016-10,4.7,1010.6,92,21.3,21.3,0.9,0.6,0.8,1.3,4.7,6.4
22102,2016-10,5.1,1012.3,90,21.5,21.3,1.2,0.7,1,1.8,5.5,10.7
22102,2016-10,8.9,1009.8,87,20.9,21.2,2,1.2,1.9,2.7,6.5,16
22102,2016-10,8.9,1020.4,73,19.7,21.1,2.9,1.8,2.5,3.9,6.9,8
22102,2016-10,4.6,1018.5,83,19.7,20.9,1.5,0.9,1.5,2.4,6.2,7.1
22102,2016-10,8.1,1013.4,77,19.2,20.7,2,1.3,2.9,4.5,5,7.1
22102,2016-10,12.3,1019.1,62,15.7,20.5,4.5,2.8,3.9,6.4,7.9,9.1
22102,2016-10,6.6,1020,57,16.4,20.2,2.2,1.4,2.4,3.9,6.3,8
22102,2016-10,4.7,1020.2,64,18.1,20.1,0.9,0.6,0.8,1.2,4.1,5.3
22102,2016-10,8.2,1022.1,65,18.1,19.7,1.7,1.1,1.4,2.4,4.6,6.4
22102,2016-10,5.5,1022.8,57,18.1,19.3,1.4,0.8,1.3,2.5,5.5,6.4
22102,2016-10,4.6,1024.2,66,18.7,19.1,0.6,0.4,0.5,0.8,3.3,4.6
22102,2016-10,2.9,1024,81,18.9,19.2,0.4,0.2,0.3,0.5,4.6,7.1
22102,2016-10,4.3,1018.2,88,18.2,18.9,0.5,0.3,0.4,0.8,5.6,8
22102,2016-10,5.6,1018,87,18.7,18.7,1,0.6,1.1,1.7,5.3,12.8
22102,2016-10,5.6,1019.7,77,18.1,18.7,1.3,0.8,1.2,2.1,6,12.8
22102,2016-10,2.7,1018.4,81,18.1,18.6,0.6,0.4,0.6,1.1,5.6,9.1
22102,2016-10,4.4,1018.2,81,18.2,18.5,0.7,0.4,0.5,0.9,5.3,12.8
22102,2016-10,5.2,1017.9,79,18.2,18.4,1,0.6,1,1.6,11.6,16
22102,2016-10,5.1,1013.2,78,17.8,18.4,1.3,0.8,1.2,1.8,10.7,12.8
22102,2016-10,3.1,1014,82,18,18.5,1.6,1,1.2,2.3,7.5,10.7
22102,2016-10,5.3,1016.5,75,17,18.3,1,0.6,0.9,1.3,5.1,7.1
22102,2016-10,8.9,1012.7,80,17.9,18.3,2.2,1.4,2,3.2,5.5,8
22102,2016-10,7.5,1019.2,72,17.2,18.2,1.7,1.1,1.5,2.4,5.5,7.1
22102,2016-10,6.1,1021,70,17.7,18.1,1.7,1.1,1.4,2.6,5.9,7.1
22102,2016-10,10.3,1016.3,79,15.8,17.9,2.4,1.4,2.8,4.9,5.2,8
22102,2016-10,11.5,1026,58,13,17.7,4.7,2.9,3.6,5.7,8.1,9.1
22102,2016-10,8,1028.7,53,12.8,17.4,2.4,1.4,2.6,4.3,5.9,8
22102,2016-10,5.8,1026.7,57,13.6,17.2,1.4,0.9,2.3,3.6,4.9,8
22102,2016-11,10.3,1030.3,60,9.4,16.8,3.6,2.3,3,5.3,7.1,8
22102,2016-11,5.3,1027.9,60,10.5,16.5,1.6,1,1.9,3.2,5.4,6.4
22102,2016-11,4.6,1023.3,58,13.8,16.4,1.6,1,1.6,2.5,5.5,6.4
22102,2016-11,5.7,1018,65,15.2,16.4,1.3,0.8,1.4,2.3,5.1,6.4
22102,2016-11,4.2,1014.8,85,16.5,16.6,1.5,0.9,1.3,1.9,5.9,6.4
22102,2016-11,2.2,1021.6,84,15.6,16.6,1.1,0.6,1.3,1.9,5.9,9.1
22102,2016-11,5.5,1023,75,15.5,16.4,1.1,0.6,1.1,1.5,5.3,7.1
22102,2016-11,12.7,1025.1,70,10.5,16.1,4.7,2.9,4,5.9,7.7,9.1
22102,2016-11,9.8,1028.3,58,8.7,15.7,3.8,2.3,3.2,6.3,7.8,9.1
22102,2016-11,4.4,1020.8,65,10.5,15.2,1.1,0.7,1.3,2.2,5.6,7.1
22102,2016-11,5.7,1020.2,60,14.3,15.1,2.2,1.4,2.1,3.7,6.3,8
22102,2016-11,5.4,1022.1,74,14.7,15.1,1.1,0.7,0.9,1.6,5.5,6.4
22102,2016-11,4.9,1020.3,84,15.9,15.1,0.8,0.5,0.6,1,5.6,6.4
22102,2016-11,5.2,1015.8,90,15.4,15.1,0.7,0.4,0.6,1.1,4.6,5.8
22102,2016-11,10.9,1021.1,65,11.6,15,3.8,2.3,3.4,5.7,7.3,9.1
22102,2016-11,6.1,1023.1,60,11.4,14.8,1.8,1.1,2,3.5,5.9,8
22102,2016-11,4.7,1023.2,60,13.7,14.8,0.7,0.4,0.8,1.4,4.1,6.4
22102,2016-11,5,1016.7,82,14,14.7,0.5,0.3,0.5,0.8,3.2,9.1
22102,2016-11,3.4,1014.5,96,14.8,14.8,0.7,0.4,0.5,0.9,4.9,5.8
22102,2016-11,8,1020.2,73,13.4,14.7,2.4,1.6,2.2,3.6,6.2,8
22102,2016-11,5.3,1017.4,81,13.8,14.7,1.7,1,1.5,2.7,6,7.1
22102,2016-11,12.6,1023.1,70,8.5,14.5,5,3,3.7,6.8,8,9.1
22102,2016-11,11.3,1026.6,63,6.7,14.1,4,2.4,3.2,5.9,7.5,9.1
22102,2016-11,8.1,1027.2,68,5.8,13.6,2.7,1.7,2.8,4.7,6.4,7.1
22102,2016-11,3.6,1027.4,61,7.6,13.5,1.3,0.8,1.3,2.2,5.3,6.4
22102,2016-11,3.8,1024.2,66,7.1,13.2,0.6,0.4,0.6,1,4.8,5.8
22102,2016-11,6.5,1021.7,62,10.3,13.2,1,0.6,1.4,2.4,3.6,5.3
22102,2016-11,9.3,1028.7,60,8.2,13,3.1,1.9,2.3,4.2,6.7,8
22102,2016-11,7.6,1032.3,59,8.1,12.8,2,1.2,2.3,3.2,5.8,7.1
22102,2016-11,4,1027.3,68,9.7,12.6,0.8,0.5,0.7,1.1,4.1,5.8
22102,2016-12,9.6,1028,58,10.2,12.5,2.6,1.6,2.3,4.4,5.9,7.1
22102,2016-12,6.1,1031.4,65,7.7,12.3,2.1,1.3,2,3.5,6.3,7.1
22102,2016-12,4.8,1026.7,68,8.4,12.2,0.8,0.5,0.7,1.1,4.2,5.8
22102,2016-12,2.8,1019.3,77,10.5,12.2,0.5,0.3,0.6,1,4.7,6.4
22102,2016-12,5.7,1019.7,78,11.4,12.2,1.5,0.9,2.4,3.4,5.2,5.8
22102,2016-12,7.9,1027,61,5.6,11.8,3.8,2.4,3.5,5.7,8.1,9.1
22102,2016-12,5.6,1022.6,63,9.5,11.7,1.6,1,1.3,2.4,5.7,7.1
22102,2016-12,3.4,1019.1,68,9.7,11.5,1.2,0.7,1,2,5.1,5.8
22102,2016-12,9.7,1021.4,64,7.9,11.3,3.2,1.9,2.5,4.6,6.4,8
22102,2016-12,7.8,1026.4,63,6,11.1,2.4,1.5,2.2,3.5,6.4,8
22102,2016-12,6.7,1027.4,54,5.7,10.9,1.6,1,1.6,2.8,5.2,6.4
22102,2016-12,5.1,1022.4,70,9.2,10.9,0.5,0.3,0.5,0.7,3.4,5.3
22102,2016-12,8.8,1019,73,8.5,10.9,2.1,1.2,2.3,5.1,4.9,9.1
22102,2016-12,11.2,1022,62,5,10.6,4.8,3.2,3.9,5.7,8.4,9.1
22102,2016-12,11.2,1025.2,65,3.8,10.3,4.4,2.7,3.2,5.9,7.5,9.1
22102,2016-12,8.1,1029,57,3.9,9.9,3.3,2.1,2.9,4.8,7.2,8
22102,2016-12,4.2,1030.2,62,8,9.9,1.5,0.9,1.1,1.9,5.8,6.4
22102,2016-12,3.8,1028.4,74,10.3,10,1,0.6,0.9,1.5,5.8,6.4
22102,2016-12,3.6,1023.4,91,10.5,10.1,0.7,0.4,0.6,0.9,5.3,6.4
22102,2016-12,5.5,1026.2,82,9.2,10.1,1,0.6,0.9,1.3,4.4,5.8
22102,2016-12,6.8,1019.3,87,12.3,10.1,1,0.6,1.3,2.1,3.9,5.3
22102,2016-12,10.1,1015.3,78,8.5,10.1,3.8,2.3,3.5,6.1,6.7,8
